id_proposicao,id_votacao,id_deputado,partido,uf,voto
2151922,164432240,73805,CIDADANIA,SP,0
2151922,164432240,160582,MDB,MA,0
2151922,164432240,151965,PP,PI,0
2151922,164432240,189593,PT,RJ,2
2151922,164432240,74308,PDT,CE,0
2151922,164432240,74103,PDT,CE,0
2151922,164432240,191945,MDB,RJ,-1
2151922,164432240,74856,MDB,RJ,-1
2151922,164432240,73786,PSD,PR,0
2151922,164432240,160566,PSDB,PR,0
2151922,164432240,193982,PRB,BA,0
2151922,164432240,194258,PSB,PE,2
2151922,164432240,167614,PSB,PE,2
2151922,164432240,194260,PRP,AL,1
2151922,164432240,194261,PODEMOS,RS,1
2151922,164432240,194262,MDB,RS,-1
2151922,164432240,195143,MDB,PB,0
2151922,164432240,195278,PCdoB,AC,0
2151922,164432240,146949,AVANTE,AL,-1
2151922,164432240,195997,CIDADANIA,SP,-1
2151922,164432240,81366,PSB,MA,0
2151922,164432240,171620,PP,MG,0
2151922,164432240,195866,PROS,CE,0
2151922,164432240,195826,PL,RJ,0
2151922,164432240,196357,PRB,RJ,0
2151922,164432240,66179,DEM,ES,0
2151922,164432240,73992,PSDB,RS,0
2151922,164432240,74478,PSL,PE,0
2151922,164432240,73934,PSDB,AM,-1
2151922,164432240,199809,PSC,MT,0
2151922,164432240,160587,PSD,MS,-1
2151922,164432240,200153,MDB,AM,0
2151922,164532155,178957,DEM,RR,2
2151922,164532155,141417,PL,RR,0
2151922,164532155,178958,PHS,RR,2
2151922,164532155,178959,PP,RR,0
2151922,164532155,160531,PRB,RR,2
2151922,164532155,64960,PSB,RR,2
2151922,164532155,178960,PL,RR,2
2151922,164532155,178961,PSDB,RR,0
2151922,164532155,178831,PP,AP,2
2151922,164532155,73926,PSB,AP,0
2151922,164532155,178851,PODEMOS,AP,2
2151922,164532155,178852,PSD,AP,2
2151922,164532155,105112,MDB,AP,2
2151922,164532155,160641,PCdoB,AP,2
2151922,164532155,160591,PL,AP,0
2151922,164532155,178995,PDT,AP,0
2151922,164532155,160602,CIDADANIA,PA,0
2151922,164532155,141335,PT,PA,0
2151922,164532155,178906,PP,PA,0
2151922,164532155,74075,MDB,PA,2
2151922,164532155,178908,PSD,PA,2
2151922,164532155,73930,SOLIDARIEDADE,PA,0
2151922,164532155,73931,PT,PA,0
2151922,164532155,74079,MDB,PA,2
2151922,164532155,134812,PSOL,PA,2
2151922,164532155,178907,PODEMOS,PA,2
2151922,164532155,141484,PL,PA,0
2151922,164532155,74351,PTB,PA,0
2151922,164532155,74352,PSDB,PA,0
2151922,164532155,178909,DEM,PA,0
2151922,164532155,178910,PSD,PA,2
2151922,164532155,67312,PSC,PA,2
2151922,164532155,178911,MDB,PA,2
2151922,164532155,178846,PL,AM,0
2151922,164532155,74090,PSD,AM,1
2151922,164532155,74356,PRB,AM,0
2151922,164532155,74095,DEM,AM,0
2151922,164532155,178848,PP,AM,2
2151922,164532155,178849,PDT,AM,0
2151922,164532155,178953,PSD,RO,2
2151922,164532155,141483,PRB,RO,2
2151922,164532155,178954,MDB,RO,2
2151922,164532155,74359,PTB,RO,2
2151922,164532155,74177,MDB,RO,0
2151922,164532155,178955,PL,RO,0
2151922,164532155,167722,DEM,RO,0
2151922,164532155,178956,PSDB,RO,2
2151922,164532155,178837,PT,AC,0
2151922,164532155,178836,DEM,AC,0
2151922,164532155,141434,MDB,AC,0
2151922,164532155,178838,PSB,AC,2
2151922,164532155,178839,MDB,AC,2
2151922,164532155,178825,PT,AC,0
2151922,164532155,178840,PSDB,AC,2
2151922,164532155,178993,PODEMOS,TO,2
2151922,164532155,178994,MDB,TO,0
2151922,164532155,114941,MDB,TO,2
2151922,164532155,141480,PP,TO,2
2151922,164532155,160639,DEM,TO,0
2151922,164532155,137070,PL,TO,0
2151922,164532155,160576,PRB,TO,0
2151922,164532155,81232,PSD,TO,0
2151922,164532155,141408,PRB,MA,2
2151922,164532155,74449,PTB,MA,2
2151922,164532155,141558,AVANTE,MA,2
2151922,164532155,167493,PDT,MA,0
2151922,164532155,178881,PODEMOS,MA,2
2151922,164532155,178882,PP,MA,0
2151922,164532155,178883,CIDADANIA,MA,2
2151922,164532155,178884,MDB,MA,2
2151922,164532155,112437,MDB,MA,2
2151922,164532155,73714,SPART,MA,2
2151922,164532155,178885,PEN,MA,2
2151922,164532155,178886,DEM,MA,0
2151922,164532155,178887,PCdoB,MA,2
2151922,164532155,178888,PSD,MA,0
2151922,164532155,178889,PT,MA,2
2151922,164532155,133439,PDT,CE,2
2151922,164532155,74212,MDB,CE,0
2151922,164532155,141440,PCdoB,CE,3
2151922,164532155,62881,DEM,CE,0
2151922,164532155,143632,PSD,CE,2
2151922,164532155,160669,SOLIDARIEDADE,CE,2
2151922,164532155,129618,PL,CE,3
2151922,164532155,141464,PT,CE,0
2151922,164532155,141470,PT,CE,0
2151922,164532155,74216,PSDB,CE,0
2151922,164532155,178864,PP,CE,2
2151922,164532155,178865,PL,CE,2
2151922,164532155,74299,PDT,CE,2
2151922,164532155,178866,PT,CE,0
2151922,164532155,178867,PP,CE,0
2151922,164532155,178997,MDB,CE,0
2151922,164532155,178868,PSB,CE,0
2151922,164532155,122466,PRB,CE,2
2151922,164532155,178869,MDB,CE,3
2151922,164532155,159237,PT,PI,2
2151922,164532155,74459,PSB,PI,0
2151922,164532155,67138,PP,PI,2
2151922,164532155,74317,PSD,PI,0
2151922,164532155,74460,MDB,PI,2
2151922,164532155,74319,PTB,PI,2
2151922,164532155,97707,PSB,PI,0
2151922,164532155,178926,PSB,PI,0
2151922,164532155,141428,PSD,RN,0
2151922,164532155,141429,DEM,RN,0
2151922,164532155,141535,PSDB,RN,0
2151922,164532155,178950,PODEMOS,RN,0
2151922,164532155,178948,PP,RN,0
2151922,164532155,178951,PSB,RN,0
2151922,164532155,178952,MDB,RN,2
2151922,164532155,178949,PL,RN,2
2151922,164532155,160527,PP,PB,0
2151922,164532155,74040,SOLIDARIEDADE,PB,0
2151922,164532155,74467,PDT,PB,0
2151922,164532155,141422,DEM,PB,0
2151922,164532155,160674,MDB,PB,2
2151922,164532155,74041,PT,PB,2
2151922,164532155,74043,PL,PB,0
2151922,164532155,160636,PTB,PB,2
2151922,164532155,178912,PSDB,PB,2
2151922,164532155,141536,PSD,PB,0
2151922,164532155,178913,MDB,PB,2
2151922,164532155,74471,PSD,PE,0
2151922,164532155,141394,PSDB,PE,0
2151922,164532155,160528,PSB,PE,2
2151922,164532155,141421,PP,PE,0
2151922,164532155,74419,PSB,PE,2
2151922,164532155,131943,MDB,PE,2
2151922,164532155,160572,PTB,PE,2
2151922,164532155,160628,PCdoB,PE,2
2151922,164532155,160642,PHS,PE,2
2151922,164532155,4930,AVANTE,PE,0
2151922,164532155,74439,PDT,PE,0
2151922,164532155,178914,AVANTE,PE,2
2151922,164532155,178915,PSDB,PE,2
2151922,164532155,178916,PSDB,PE,2
2151922,164532155,178917,PSB,PE,0
2151922,164532155,178919,PSB,PE,0
2151922,164532155,178920,PODEMOS,PE,0
2151922,164532155,178922,PSB,PE,2
2151922,164532155,178923,PTB,PE,0
2151922,164532155,160541,PP,AL,0
2151922,164532155,74558,PHS,AL,0
2151922,164532155,171617,PT,AL,2
2151922,164532155,178841,PODEMOS,AL,2
2151922,164532155,178842,PSB,AL,2
2151922,164532155,178844,PSDB,AL,2
2151922,164532155,178845,PDT,AL,0
2151922,164532155,160543,PSC,SE,0
2151922,164532155,171623,MDB,SE,2
2151922,164532155,151208,SOLIDARIEDADE,SE,0
2151922,164532155,141384,PSB,SE,2
2151922,164532155,178968,PL,SE,0
2151922,164532155,178969,PSD,SE,0
2151922,164532155,178970,PT,SE,2
2151922,164532155,178971,PRB,SE,0
2151922,164532155,160508,PT,BA,2
2151922,164532155,74057,PCdoB,BA,2
2151922,164532155,160553,PSD,BA,0
2151922,164532155,160530,PSDB,BA,2
2151922,164532155,160600,CIDADANIA,BA,0
2151922,164532155,178834,PSB,BA,2
2151922,164532155,74537,DEM,BA,0
2151922,164532155,74060,PCdoB,BA,0
2151922,164532155,160666,PDT,BA,0
2151922,164532155,141458,PL,BA,0
2151922,164532155,74140,PL,BA,0
2151922,164532155,160619,PSD,BA,2
2151922,164532155,74554,PL,BA,0
2151922,164532155,74570,PSDB,BA,0
2151922,164532155,94931,MDB,BA,2
2151922,164532155,150418,PRB,BA,0
2151922,164532155,74571,PT,BA,2
2151922,164532155,74574,PSD,BA,2
2151922,164532155,141529,PP,BA,2
2151922,164532155,73808,PSD,BA,0
2151922,164532155,160610,PT,BA,0
2151922,164532155,160569,PT,BA,0
2151922,164532155,69871,PODEMOS,BA,2
2151922,164532155,74535,PTB,BA,2
2151922,164532155,93083,PP,BA,0
2151922,164532155,178853,PT,BA,0
2151922,164532155,178854,DEM,BA,0
2151922,164532155,99654,PEN,BA,0
2151922,164532155,178855,PSC,BA,2
2151922,164532155,178856,PSDB,BA,2
2151922,164532155,178857,PT,BA,2
2151922,164532155,74553,DEM,BA,0
2151922,164532155,178858,PP,BA,2
2151922,164532155,178860,DEM,BA,0
2151922,164532155,178861,PP,BA,2
2151922,164532155,178863,PV,BA,2
2151922,164532155,141372,PL,MG,0
2151922,164532155,141513,PL,MG,0
2151922,164532155,74650,PSDB,MG,0
2151922,164532155,74651,DEM,MG,0
2151922,164532155,160599,PP,MG,0
2151922,164532155,160758,PSDB,MG,0
2151922,164532155,74655,PSDB,MG,0
2151922,164532155,160640,PROS,MG,0
2151922,164532155,141427,MDB,MG,0
2151922,164532155,141441,PSB,MG,0
2151922,164532155,74665,PSD,MG,2
2151922,164532155,141503,PCdoB,MG,2
2151922,164532155,73586,PSB,MG,2
2151922,164532155,74156,PT,MG,2
2151922,164532155,141482,MDB,MG,0
2151922,164532155,74585,PRB,MG,2
2151922,164532155,160510,AVANTE,MG,0
2151922,164532155,141487,PP,MG,0
2151922,164532155,141500,PSD,MG,0
2151922,164532155,159238,PSDB,MG,0
2151922,164532155,171619,PT,MG,2
2151922,164532155,74158,PDT,MG,0
2151922,164532155,74749,MDB,MG,0
2151922,164532155,160556,PT,MG,2
2151922,164532155,141516,PSDB,MG,0
2151922,164532155,74161,PT,MG,2
2151922,164532155,160654,PP,MG,0
2151922,164532155,141531,PSDB,MG,2
2151922,164532155,74762,MDB,MG,3
2151922,164532155,160518,PROS,MG,2
2151922,164532155,160611,PP,MG,0
2151922,164532155,177282,PDT,MG,2
2151922,164532155,92776,PSD,MG,2
2151922,164532155,160632,SOLIDARIEDADE,MG,0
2151922,164532155,178890,PT,MG,2
2151922,164532155,178999,PL,MG,0
2151922,164532155,178891,PSDB,MG,0
2151922,164532155,178892,PSL,MG,2
2151922,164532155,178893,PL,MG,2
2151922,164532155,160588,PSD,MG,2
2151922,164532155,129037,PT,MG,0
2151922,164532155,178894,SOLIDARIEDADE,MG,2
2151922,164532155,179000,PL,MG,0
2151922,164532155,146788,PHS,MG,2
2151922,164532155,178895,DEM,MG,0
2151922,164532155,178896,MDB,MG,2
2151922,164532155,74160,PT,MG,0
2151922,164532155,178998,PSD,MG,0
2151922,164532155,178897,MDB,MG,0
2151922,164532155,178898,PSB,MG,2
2151922,164532155,74163,SOLIDARIEDADE,ES,1
2151922,164532155,141562,MDB,ES,0
2151922,164532155,160517,PSB,ES,2
2151922,164532155,160643,PHS,ES,2
2151922,164532155,178871,PV,ES,0
2151922,164532155,178872,PT,ES,2
2151922,164532155,178873,PT,ES,2
2151922,164532155,74235,PP,ES,0
2151922,164532155,178874,PDT,ES,2
2151922,164532155,160511,REDE,RJ,0
2151922,164532155,178833,MDB,RJ,2
2151922,164532155,178936,PL,RJ,0
2151922,164532155,178937,MDB,RJ,2
2151922,164532155,74833,PSC,RJ,0
2151922,164532155,160512,SOLIDARIEDADE,RJ,0
2151922,164532155,73701,PT,RJ,0
2151922,164532155,178938,AVANTE,RJ,2
2151922,164532155,72912,MDB,RJ,2
2151922,164532155,74171,PSOL,RJ,2
2151922,164532155,141439,PT,RJ,0
2151922,164532155,93472,PTB,RJ,0
2151922,164532155,74172,PTB,RJ,2
2151922,164532155,178941,PODEMOS,RJ,2
2151922,164532155,141430,PROS,RJ,0
2151922,164532155,160677,DEM,RJ,0
2151922,164532155,152605,PSOL,RJ,2
2151922,164532155,141450,PSB,RJ,2
2151922,164532155,141389,PSD,RJ,0
2151922,164532155,74847,PSC,RJ,0
2151922,164532155,74848,PCdoB,RJ,2
2151922,164532155,160672,PSOL,RJ,2
2151922,164532155,74253,PP,RJ,2
2151922,164532155,178802,PODEMOS,RJ,2
2151922,164532155,74688,PT,RJ,2
2151922,164532155,76287,PHS,RJ,2
2151922,164532155,178942,MDB,RJ,0
2151922,164532155,178943,DEM,RJ,0
2151922,164532155,74862,REDE,RJ,2
2151922,164532155,141515,PSDB,RJ,0
2151922,164532155,74017,PL,RJ,0
2151922,164532155,122158,MDB,RJ,2
2151922,164532155,178944,PRB,RJ,0
2151922,164532155,74693,DEM,RJ,0
2151922,164532155,178945,PRB,RJ,2
2151922,164532155,160612,PODEMOS,RJ,0
2151922,164532155,73424,PP,RJ,2
2151922,164532155,178946,MDB,RJ,0
2151922,164532155,178947,DEM,RJ,2
2151922,164532155,178972,CIDADANIA,SP,0
2151922,164532155,160545,DEM,SP,0
2151922,164532155,141383,PRB,SP,0
2151922,164532155,73433,PT,SP,0
2151922,164532155,73434,PTB,SP,0
2151922,164532155,73437,PRB,SP,0
2151922,164532155,160589,PSDB,SP,0
2151922,164532155,74262,PSDB,SP,0
2151922,164532155,141398,PT,SP,0
2151922,164532155,160532,DEM,SP,0
2151922,164532155,160667,PP,SP,2
2151922,164532155,73531,PSOL,SP,2
2151922,164532155,74273,PSD,SP,0
2151922,164532155,73535,DEM,SP,0
2151922,164532155,74275,PT,SP,0
2151922,164532155,160659,PSB,SP,0
2151922,164532155,74784,PSOL,SP,2
2151922,164532155,160565,PSDB,SP,0
2151922,164532155,74787,PL,SP,0
2151922,164532155,160561,DEM,SP,2
2151922,164532155,73553,PTB,SP,2
2151922,164532155,160601,PSC,SP,0
2151922,164532155,160558,PL,SP,2
2151922,164532155,141518,SOLIDARIEDADE,SP,0
2151922,164532155,141488,PT,SP,0
2151922,164532155,160655,PP,SP,2
2151922,164532155,141472,PSDB,SP,0
2151922,164532155,160653,PV,SP,2
2151922,164532155,88950,DEM,SP,0
2151922,164532155,73560,PSDB,SP,0
2151922,164532155,160976,PL,SP,-1
2151922,164532155,141553,PSDB,SP,0
2151922,164532155,160622,PT,SP,0
2151922,164532155,74283,PT,SP,2
2151922,164532155,178973,PT,SP,0
2151922,164532155,178974,PT,SP,0
2151922,164532155,178975,MDB,SP,2
2151922,164532155,178829,PL,SP,2
2151922,164532155,73441,PRB,SP,2
2151922,164532155,178830,PODEMOS,SP,-1
2151922,164532155,92346,PSC,SP,2
2151922,164532155,178977,PSDB,SP,0
2151922,164532155,178828,PV,SP,0
2151922,164532155,66828,PP,SP,0
2151922,164532155,178978,PSB,SP,2
2151922,164532155,74270,PSC,SP,2
2151922,164532155,178980,PSD,SP,3
2151922,164532155,178981,PSD,SP,0
2151922,164532155,178988,PSDB,SP,0
2151922,164532155,178982,PSB,SP,2
2151922,164532155,178826,SOLIDARIEDADE,SP,2
2151922,164532155,118594,PRB,SP,2
2151922,164532155,178983,PL,SP,1
2151922,164532155,178984,PSDB,SP,0
2151922,164532155,178985,PL,SP,0
2151922,164532155,178986,PT,SP,2
2151922,164532155,178987,PCdoB,SP,2
2151922,164532155,178989,PODEMOS,SP,2
2151922,164532155,152610,PRB,SP,2
2151922,164532155,178992,PSDB,SP,0
2151922,164532155,178991,PRB,SP,2
2151922,164532155,113247,PT,SP,2
2151922,164532155,141555,PRB,SP,2
2151922,164532155,141401,MDB,MT,0
2151922,164532155,166401,PSDB,MT,0
2151922,164532155,148134,PSC,MT,0
2151922,164532155,160630,PT,MT,2
2151922,164532155,141552,PSB,MT,-1
2151922,164532155,178904,PP,MT,2
2151922,164532155,178905,DEM,MT,0
2151922,164532155,73655,SOLIDARIEDADE,DF,1
2151922,164532155,160575,PT,DF,0
2151922,164532155,4931,PSDB,DF,0
2151922,164532155,160637,PROS,DF,2
2151922,164532155,73579,DEM,DF,0
2151922,164532155,141478,PL,DF,0
2151922,164532155,160426,PSD,DF,0
2151922,164532155,178870,PP,DF,0
2151922,164532155,164359,PL,GO,1
2151922,164532155,160598,PDT,GO,0
2151922,164532155,160596,PSD,GO,-1
2151922,164532155,74366,PRB,GO,0
2151922,164532155,73666,PTB,GO,0
2151922,164532155,166402,PL,GO,2
2151922,164532155,74812,MDB,GO,0
2151922,164532155,73674,PP,GO,2
2151922,164532155,74371,PT,GO,2
2151922,164532155,178876,PSDB,GO,2
2151922,164532155,144523,MDB,GO,2
2151922,164532155,178877,PSDB,GO,0
2151922,164532155,178878,PSDB,GO,0
2151922,164532155,178879,SOLIDARIEDADE,GO,2
2151922,164532155,178880,CIDADANIA,GO,2
2151922,164532155,160617,PSD,GO,2
2151922,164532155,74374,PSDB,MS,0
2151922,164532155,160633,DEM,MS,0
2151922,164532155,74376,PT,MS,2
2151922,164532155,141411,PDT,MS,0
2151922,164532155,178901,DEM,MS,0
2151922,164532155,178902,PT,MS,2
2151922,164532155,73458,PTB,PR,0
2151922,164532155,141454,PSL,PR,0
2151922,164532155,74378,PDT,PR,2
2151922,164532155,73768,PP,PR,0
2151922,164532155,160578,PSD,PR,2
2151922,164532155,160646,SOLIDARIEDADE,PR,0
2151922,164532155,74383,PL,PR,0
2151922,164532155,73772,MDB,PR,0
2151922,164532155,160573,MDB,PR,0
2151922,164532155,160663,PSB,PR,2
2151922,164532155,73778,PSDB,PR,0
2151922,164532155,162332,PL,PR,0
2151922,164532155,73781,PP,PR,0
2151922,164532155,73463,MDB,PR,0
2151922,164532155,73466,CIDADANIA,PR,2
2151922,164532155,160621,PSD,PR,2
2151922,164532155,74385,PSC,PR,2
2151922,164532155,160592,PT,PR,0
2151922,164532155,178927,REDE,PR,2
2151922,164532155,178928,PL,PR,2
2151922,164532155,178929,PHS,PR,2
2151922,164532155,132504,PT,PR,0
2151922,164532155,178930,PSD,PR,0
2151922,164532155,178832,PV,PR,0
2151922,164532155,178931,PSB,PR,0
2151922,164532155,178933,MDB,PR,0
2151922,164532155,178934,PROS,PR,0
2151922,164532155,164360,CIDADANIA,SC,2
2151922,164532155,141405,MDB,SC,0
2151922,164532155,141413,PT,SC,0
2151922,164532155,160649,PP,SC,0
2151922,164532155,74388,PP,SC,0
2151922,164532155,160509,PL,SC,2
2151922,164532155,160536,PSDB,SC,0
2151922,164532155,141507,MDB,SC,0
2151922,164532155,160604,PT,SC,0
2151922,164532155,160651,MDB,SC,0
2151922,164532155,160515,MDB,SC,0
2151922,164532155,74010,MDB,SC,0
2151922,164532155,73720,PSD,SC,-1
2151922,164532155,178966,PSDB,SC,0
2151922,164532155,178967,PSD,SC,0
2151922,164532155,160571,PSD,SC,0
2151922,164532155,136811,PP,RS,0
2151922,164532155,160559,MDB,RS,0
2151922,164532155,178835,PDT,RS,2
2151922,164532155,160538,PT,RS,2
2151922,164532155,160552,PSD,RS,0
2151922,164532155,73891,MDB,RS,0
2151922,164532155,160673,PL,RS,0
2151922,164532155,73482,PT,RS,2
2151922,164532155,160570,PP,RS,0
2151922,164532155,74395,PP,RS,0
2151922,164532155,160607,PSB,RS,2
2151922,164532155,73483,PP,RS,0
2151922,164532155,133373,PT,RS,0
2151922,164532155,160535,PT,RS,0
2151922,164532155,74398,PT,RS,2
2151922,164532155,74399,DEM,RS,2
2151922,164532155,74400,PT,RS,2
2151922,164532155,141445,PT,RS,2
2151922,164532155,163321,PTB,RS,2
2151922,164532155,141527,PP,RS,0
2151922,164532155,141542,PTB,RS,3
2151922,164532155,178962,PRB,RS,2
2151922,164532155,178963,PP,RS,0
2151922,164532155,178964,PSB,RS,2
2151922,164532155,178965,REDE,RS,2
2151922,164532155,73486,PDT,RS,2
2151922,164532155,141560,PSD,SP,0
2151922,164532155,73584,PV,SP,0
2151922,164532155,133374,PODEMOS,MG,0
2151922,164532155,74277,PSDB,SP,0
2151922,164532155,160660,DEM,SP,0
2151922,164532155,160676,PSD,BA,0
2151922,164532155,74372,PP,GO,0
2151922,164532155,101309,PCdoB,BA,2
2151922,164532155,160665,SOLIDARIEDADE,PE,2
2151922,164532155,92699,PP,PE,2
2151922,164532155,74474,PDT,PE,2
2151922,164532155,180545,DEM,PR,0
2151922,164532155,160631,PEN,RJ,0
2151922,164532155,73568,MDB,RJ,0
2151922,164532155,181316,PSDB,MS,0
2151922,164532155,131966,MDB,RS,2
2151922,164532155,124411,MDB,RS,0
2151922,164532155,185500,PDT,MA,2
2151922,164532155,186775,PP,MG,0
2151922,164532155,187008,PODEMOS,PI,2
2151922,164532155,73805,CIDADANIA,SP,0
2151922,164532155,160582,MDB,MA,2
2151922,164532155,151965,PP,PI,2
2151922,164532155,189593,PT,RJ,1
2151922,164532155,74308,PDT,CE,2
2151922,164532155,74103,PDT,CE,2
2151922,164532155,191945,MDB,RJ,2
2151922,164532155,74856,MDB,RJ,2
2151922,164532155,73786,PSD,PR,0
2151922,164532155,160566,PSDB,PR,3
2151922,164532155,193982,PRB,BA,0
2151922,164532155,194258,PSB,PE,2
2151922,164532155,167614,PSB,PE,2
2151922,164532155,194260,PRP,AL,2
2151922,164532155,194261,PODEMOS,RS,2
2151922,164532155,194262,MDB,RS,2
2151922,164532155,195143,MDB,PB,0
2151922,164532155,195278,PCdoB,AC,2
2151922,164532155,146949,AVANTE,AL,0
2151922,164532155,195997,CIDADANIA,SP,0
2151922,164532155,81366,PSB,MA,0
2151922,164532155,171620,PP,MG,0
2151922,164532155,195866,PROS,CE,3
2151922,164532155,195826,PL,RJ,2
2151922,164532155,196357,PRB,RJ,0
2151922,164532155,66179,DEM,ES,0
2151922,164532155,73992,PSDB,RS,0
2151922,164532155,74478,PSL,PE,0
2151922,164532155,73934,PSDB,AM,2
2151922,164532155,199809,PSC,MT,0
2151922,164532155,160587,PSD,MS,2
2151922,164532155,200153,MDB,AM,-1
2151922,164541623,178957,DEM,RR,-1
2151922,164541623,141417,PL,RR,-1
2151922,164541623,178958,PHS,RR,-1
2151922,164541623,178959,PP,RR,-1
2151922,164541623,160531,PRB,RR,-1
2151922,164541623,64960,PSB,RR,-1
2151922,164541623,178960,PL,RR,-1
2151922,164541623,178961,PSDB,RR,-1
2151922,164541623,178831,PP,AP,0
2151922,164541623,73926,PSB,AP,2
2151922,164541623,178851,PODEMOS,AP,-1
2151922,164541623,178852,PSD,AP,-1
2151922,164541623,105112,MDB,AP,-1
2151922,164541623,160641,PCdoB,AP,2
2151922,164541623,160591,PL,AP,0
2151922,164541623,178995,PDT,AP,2
2151922,164541623,160602,CIDADANIA,PA,-1
2151922,164541623,141335,PT,PA,2
2151922,164541623,178906,PP,PA,0
2151922,164541623,74075,MDB,PA,0
2151922,164541623,178908,PSD,PA,-1
2151922,164541623,73930,SOLIDARIEDADE,PA,0
2151922,164541623,73931,PT,PA,0
2151922,164541623,74079,MDB,PA,0
2151922,164541623,134812,PSOL,PA,2
2151922,164541623,178907,PODEMOS,PA,-1
2151922,164541623,141484,PL,PA,-1
2151922,164541623,74351,PTB,PA,0
2151922,164541623,74352,PSDB,PA,-1
2151922,164541623,178909,DEM,PA,0
2151922,164541623,178910,PSD,PA,-1
2151922,164541623,67312,PSC,PA,-1
2151922,164541623,178911,MDB,PA,0
2151922,164541623,178846,PL,AM,-1
2151922,164541623,74090,PSD,AM,0
2151922,164541623,74356,PRB,AM,-1
2151922,164541623,74095,DEM,AM,-1
2151922,164541623,178848,PP,AM,-1
2151922,164541623,178849,PDT,AM,2
2151922,164541623,178953,PSD,RO,-1
2151922,164541623,141483,PRB,RO,-1
2151922,164541623,178954,MDB,RO,-1
2151922,164541623,74359,PTB,RO,0
2151922,164541623,74177,MDB,RO,0
2151922,164541623,178955,PL,RO,0
2151922,164541623,167722,DEM,RO,1
2151922,164541623,178956,PSDB,RO,-1
2151922,164541623,178837,PT,AC,2
2151922,164541623,178836,DEM,AC,-1
2151922,164541623,141434,MDB,AC,-1
2151922,164541623,178838,PSB,AC,2
2151922,164541623,178839,MDB,AC,0
2151922,164541623,178825,PT,AC,2
2151922,164541623,178840,PSDB,AC,-1
2151922,164541623,178993,PODEMOS,TO,-1
2151922,164541623,178994,MDB,TO,-1
2151922,164541623,114941,MDB,TO,-1
2151922,164541623,141480,PP,TO,-1
2151922,164541623,160639,DEM,TO,-1
2151922,164541623,137070,PL,TO,-1
2151922,164541623,160576,PRB,TO,-1
2151922,164541623,81232,PSD,TO,-1
2151922,164541623,141408,PRB,MA,0
2151922,164541623,74449,PTB,MA,-1
2151922,164541623,141558,AVANTE,MA,0
2151922,164541623,167493,PDT,MA,2
2151922,164541623,178881,PODEMOS,MA,0
2151922,164541623,178882,PP,MA,-1
2151922,164541623,178883,CIDADANIA,MA,-1
2151922,164541623,178884,MDB,MA,-1
2151922,164541623,112437,MDB,MA,-1
2151922,164541623,73714,SPART,MA,-1
2151922,164541623,178885,PEN,MA,-1
2151922,164541623,178886,DEM,MA,-1
2151922,164541623,178887,PCdoB,MA,2
2151922,164541623,178888,PSD,MA,2
2151922,164541623,178889,PT,MA,2
2151922,164541623,133439,PDT,CE,2
2151922,164541623,74212,MDB,CE,0
2151922,164541623,141440,PCdoB,CE,0
2151922,164541623,62881,DEM,CE,-1
2151922,164541623,143632,PSD,CE,0
2151922,164541623,160669,SOLIDARIEDADE,CE,-1
2151922,164541623,129618,PL,CE,-1
2151922,164541623,141464,PT,CE,0
2151922,164541623,141470,PT,CE,2
2151922,164541623,74216,PSDB,CE,-1
2151922,164541623,178864,PP,CE,-1
2151922,164541623,178865,PL,CE,-1
2151922,164541623,74299,PDT,CE,2
2151922,164541623,178866,PT,CE,0
2151922,164541623,178867,PP,CE,-1
2151922,164541623,178997,MDB,CE,0
2151922,164541623,178868,PSB,CE,0
2151922,164541623,122466,PRB,CE,-1
2151922,164541623,178869,MDB,CE,0
2151922,164541623,159237,PT,PI,2
2151922,164541623,74459,PSB,PI,-1
2151922,164541623,67138,PP,PI,-1
2151922,164541623,74317,PSD,PI,-1
2151922,164541623,74460,MDB,PI,-1
2151922,164541623,74319,PTB,PI,-1
2151922,164541623,97707,PSB,PI,0
2151922,164541623,178926,PSB,PI,0
2151922,164541623,141428,PSD,RN,0
2151922,164541623,141429,DEM,RN,-1
2151922,164541623,141535,PSDB,RN,0
2151922,164541623,178950,PODEMOS,RN,0
2151922,164541623,178948,PP,RN,0
2151922,164541623,178951,PSB,RN,2
2151922,164541623,178952,MDB,RN,-1
2151922,164541623,178949,PL,RN,1
2151922,164541623,160527,PP,PB,0
2151922,164541623,74040,SOLIDARIEDADE,PB,0
2151922,164541623,74467,PDT,PB,2
2151922,164541623,141422,DEM,PB,0
2151922,164541623,160674,MDB,PB,0
2151922,164541623,74041,PT,PB,2
2151922,164541623,74043,PL,PB,-1
2151922,164541623,160636,PTB,PB,-1
2151922,164541623,178912,PSDB,PB,-1
2151922,164541623,141536,PSD,PB,-1
2151922,164541623,178913,MDB,PB,-1
2151922,164541623,74471,PSD,PE,-1
2151922,164541623,141394,PSDB,PE,-1
2151922,164541623,160528,PSB,PE,0
2151922,164541623,141421,PP,PE,0
2151922,164541623,74419,PSB,PE,2
2151922,164541623,131943,MDB,PE,-1
2151922,164541623,160572,PTB,PE,-1
2151922,164541623,160628,PCdoB,PE,0
2151922,164541623,160642,PHS,PE,2
2151922,164541623,4930,AVANTE,PE,1
2151922,164541623,74439,PDT,PE,0
2151922,164541623,178914,AVANTE,PE,0
2151922,164541623,178915,PSDB,PE,-1
2151922,164541623,178916,PSDB,PE,-1
2151922,164541623,178917,PSB,PE,0
